room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
47725,25188,Private room,,Back Bay,0,,2,1.0,296.0,2,42.345948,-71.081943,2014-09-25 08:51:37.911
48612,206505,Entire home/apt,,Back Bay,21,4.5,5,2.0,337.0,1,42.345637,-71.080672,2014-09-25 09:52:02.221
50032,228845,Entire home/apt,,Jamaica Plain,6,5.0,12,4.0,662.0,3,42.315911,-71.112757,2014-09-25 08:53:12.901
52423,25188,Entire home/apt,,Fenway,4,4.5,4,2.0,353.0,4,42.343922,-71.097201,2014-09-25 09:36:32.879
54215,25188,Entire home/apt,,Fenway,4,4.0,4,2.0,394.0,4,42.343453,-71.101668,2014-09-25 09:36:37.061
54487,25188,Entire home/apt,,Fenway,1,5.0,3,1.0,324.0,3,42.343471,-71.100383,2014-09-25 09:45:07.260
54944,25188,Entire home/apt,,Beacon Hill,2,4.5,2,1.0,274.0,3,42.356823,-71.070244,2014-09-25 09:18:41.615
56937,25188,Entire home/apt,,Back Bay,9,4.5,4,2.0,398.0,3,42.346543,-71.078531,2014-09-25 08:49:10.761
57156,271947,Entire home/apt,,Dorchester,8,5.0,2,1.0,97.0,7,42.310042,-71.049418,2014-09-25 08:29:33.589
57800,68870,Private room,,East Boston,69,4.5,1,1.0,74.0,1,42.383021,-71.000332,2014-09-25 09:37:07.405
66288,324630,Entire home/apt,,Mission Hill,261,4.0,2,1.0,67.0,1,42.332152,-71.106742,2014-09-25 09:57:24.626
67774,26988,Entire home/apt,,Beacon Hill,2,5.0,3,1.0,228.0,5,42.358669,-71.063315,2014-09-25 09:31:40.381
67946,25188,Private room,,Fenway,1,4.5,3,1.0,283.0,4,42.345009,-71.098724,2014-09-25 08:49:18.478
68902,25188,Private room,,Beacon Hill,3,4.5,4,1.0,558.0,2,42.355365,-71.073005,2014-09-25 08:14:06.721
72447,26988,Entire home/apt,,Back Bay,3,4.5,3,1.0,257.0,4,42.34538,-71.078853,2014-09-25 10:05:08.366
72811,378555,Private room,,Allston,86,4.5,2,1.0,71.0,2,42.356861,-71.130578,2014-09-25 08:50:02.408
76073,405376,Entire home/apt,,Brighton,29,4.5,11,5.0,285.0,3,42.352725,-71.16882,2014-09-25 08:15:43.826
77681,416912,Private room,,Charlestown,6,4.0,2,1.0,200.0,2,42.378533,-71.061769,2014-09-25 08:53:35.503
77691,119019,Private room,,Dorchester,132,4.5,2,1.0,68.0,1,42.297709,-71.059791,2014-09-25 08:59:39.146
82637,416912,Private room,,Charlestown,6,3.0,2,1.0,200.0,2,42.378334,-71.061818,2014-09-25 09:39:48.855
93505,501427,Entire home/apt,,Charlestown,121,4.5,4,2.0,213.0,3,42.377579,-71.063764,2014-09-25 08:27:48.513
95453,508268,Entire home/apt,,Allston,7,5.0,2,1.0,200.0,3,42.359372,-71.13156,2014-09-25 09:47:39.163
115936,228845,Entire home/apt,,Jamaica Plain,5,2.5,12,4.0,542.0,3,42.315576,-71.113057,2014-09-25 09:49:30.180
118905,434539,Entire home/apt,,East Boston,9,4.5,4,2.0,319.0,3,42.379327,-71.033761,2014-09-25 08:58:25.950
130552,25188,Entire home/apt,,Mission Hill,2,5.0,4,2.0,361.0,5,42.334678,-71.102513,2014-09-25 10:02:38.818
159966,766862,Private room,,South Boston,1,5.0,2,1.0,108.0,6,42.334781,-71.043392,2014-09-25 09:48:18.262
160572,766862,Entire home/apt,,South Boston,1,4.5,7,3.0,337.0,7,42.333243,-71.042,2014-09-25 08:25:01.683
163941,8229,Entire home/apt,,Roxbury,61,4.5,6,2.0,228.0,3,42.329804,-71.095149,2014-09-25 08:46:50.499
164418,784237,Private room,,West Roxbury,25,4.5,2,1.0,74.0,2,42.295118,-71.14877,2014-09-25 08:28:22.239
169430,807320,Entire home/apt,,Roxbury,70,4.5,10,4.0,137.0,2,42.321421,-71.090556,2014-09-25 09:44:31.665
176006,841314,Private room,,Roxbury,55,5.0,2,1.0,68.0,3,42.314344,-71.073502,2014-09-25 09:06:05.125
177129,847253,Private room,,Dorchester,67,5.0,3,1.0,90.0,2,42.293428,-71.067731,2014-09-25 09:53:58.893
179244,119019,Private room,,Dorchester,66,4.5,2,1.0,71.0,1,42.297805,-71.058928,2014-09-25 08:17:22.481
179245,119019,Private room,,Dorchester,21,4.5,2,1.0,68.0,1,42.299154,-71.058786,2014-09-25 08:17:55.705
180914,25188,Entire home/apt,,Fenway,2,4.0,3,1.0,308.0,3,42.343944,-71.098309,2014-09-25 09:26:20.257
182049,434539,Entire home/apt,,East Boston,22,5.0,4,2.0,274.0,3,42.3798,-71.033251,2014-09-25 08:12:22.778
182613,875739,Entire home/apt,,Charlestown,16,4.5,8,2.0,284.0,6,42.377387,-71.060435,2014-09-25 08:38:35.762
189965,205107,Private room,,Charlestown,20,4.5,2,1.0,143.0,3,42.375675,-71.060804,2014-09-25 08:02:44.594
195515,25188,Entire home/apt,,Mission Hill,1,4.5,3,1.0,330.0,4,42.332588,-71.100684,2014-09-25 09:30:29.282
196806,958639,Shared room,,Fenway,21,5.0,1,1.0,90.0,4,42.344524,-71.086837,2014-09-25 09:35:47.473
197146,25188,Entire home/apt,,Back Bay,11,5.0,4,2.0,406.0,2,42.347946,-71.084882,2014-09-25 08:08:50.534
197727,964356,Private room,,Jamaica Plain,17,5.0,1,1.0,97.0,2,42.313197,-71.118324,2014-09-25 08:43:09.472
197972,965697,Entire home/apt,,Jamaica Plain,146,5.0,3,1.0,160.0,2,42.317321,-71.108338,2014-09-25 08:37:39.203
198789,970426,Entire home/apt,,Beacon Hill,31,4.5,4,2.0,226.0,7,42.358666,-71.068105,2014-09-25 09:05:21.943
200265,847253,Private room,,Dorchester,65,5.0,3,1.0,90.0,2,42.293626,-71.066521,2014-09-25 08:32:01.737
202737,25188,Entire home/apt,,Downtown,6,5.0,4,2.0,404.0,3,42.352464,-71.062,2014-09-25 09:58:27.722
205095,1008058,Private room,,Dorchester,10,5.0,2,1.0,82.0,1,42.285708,-71.09054,2014-09-25 08:14:39.030
205894,119019,Private room,,Dorchester,73,4.5,2,1.0,68.0,2,42.298491,-71.058802,2014-09-25 08:30:20.884
210097,1035747,Private room,,Jamaica Plain,64,5.0,2,1.0,103.0,2,42.318635,-71.106406,2014-09-25 09:25:15.820
211921,1092168,Entire home/apt,,Roslindale,52,5.0,5,1.0,108.0,2,42.281429,-71.125764,2014-09-25 09:41:50.189
213086,886871,Private room,,Dorchester,6,4.5,1,1.0,80.0,2,42.317216,-71.055244,2014-09-25 08:42:46.736
215039,658397,Private room,,Leather District,69,5.0,2,1.0,114.0,1,42.351763,-71.057074,2014-09-25 10:05:22.700
217498,1123263,Private room,,Brighton,73,5.0,2,1.0,113.0,2,42.352573,-71.150565,2014-09-25 09:15:41.669
218259,25188,Entire home/apt,,Downtown,4,4.0,3,1.0,330.0,3,42.352746,-71.063009,2014-09-25 09:12:08.356
218984,970426,Entire home/apt,,Beacon Hill,11,4.5,3,1.0,226.0,7,42.358375,-71.069309,2014-09-25 08:47:51.364
220676,1144302,Private room,,North End,113,5.0,3,1.0,79.0,3,42.36539,-71.054382,2014-09-25 07:57:35.440
225224,85770,Private room,,South End,80,4.5,1,1.0,97.0,1,42.346428,-71.07503,2014-09-25 09:36:56.410
225834,1176995,Private room,,Roslindale,19,5.0,2,1.0,74.0,2,42.280528,-71.130843,2014-09-25 08:16:27.739
225979,1176995,Private room,,Roslindale,36,5.0,1,1.0,63.0,1,42.281452,-71.12925,2014-09-25 09:30:06.883
228883,25188,Entire home/apt,,Fenway,4,4.5,5,2.0,375.0,3,42.343624,-71.097928,2014-09-25 08:05:26.484
232990,847253,Private room,,Dorchester,29,4.5,3,1.0,90.0,2,42.294805,-71.068139,2014-09-25 08:10:39.570
238846,434539,Entire home/apt,,East Boston,8,4.5,4,2.0,297.0,3,42.380661,-71.03504,2014-09-25 10:04:45.225
245099,658397,Entire home/apt,,Downtown,93,5.0,4,2.0,257.0,1,42.348755,-71.055524,2014-09-25 08:50:15.978
250345,25188,Entire home/apt,,Beacon Hill,12,4.5,2,1.0,432.0,2,42.356484,-71.069452,2014-09-25 09:54:17.870
250453,821678,Private room,,Roxbury,24,5.0,1,1.0,97.0,1,42.294475,-71.094296,2014-09-25 08:38:42.075
250983,8021,Entire home/apt,,Jamaica Plain,13,5.0,7,2.0,399.0,1,42.323942,-71.108202,2014-09-25 08:47:40.432
254138,1335006,Private room,,West Roxbury,31,5.0,4,1.0,91.0,1,42.280021,-71.151777,2014-09-25 09:29:43.911
256435,1334707,Private room,,Mission Hill,102,5.0,2,1.0,108.0,2,42.332229,-71.107794,2014-09-25 09:26:40.817
261512,1371888,Private room,,Jamaica Plain,26,4.5,1,1.0,57.0,1,42.307601,-71.115964,2014-09-25 09:07:26.488
272151,1424467,Entire home/apt,,South End,33,5.0,2,1.0,205.0,8,42.341239,-71.074619,2014-09-25 08:07:30.317
276450,1444340,Entire home/apt,,Roxbury,26,4.5,4,1.0,191.0,2,42.33814,-71.080008,2014-09-25 09:50:36.822
281822,1468890,Entire home/apt,,South Boston,20,5.0,4,1.0,216.0,3,42.340008,-71.052676,2014-09-25 09:48:08.984
285270,469595,Private room,,Jamaica Plain,41,5.0,2,1.0,91.0,2,42.317052,-71.110663,2014-09-25 08:39:00.762
295285,1271326,Private room,,West Roxbury,6,4.5,4,1.0,91.0,1,42.287194,-71.16816,2014-09-25 08:56:09.626
297994,1536237,Private room,,South Boston,34,4.5,1,1.0,114.0,1,42.335338,-71.054582,2014-09-25 08:00:58.406
315982,119019,Entire home/apt,,Dorchester,55,4.5,6,2.0,179.0,2,42.29929,-71.05997,2014-09-25 08:34:51.839
318050,1632478,Private room,,South End,126,5.0,2,1.0,110.0,1,42.339796,-71.078534,2014-09-25 08:45:40.435
321328,8302344,Private room,,Roslindale,6,4.5,2,1.0,86.0,1,42.292238,-71.134497,2014-09-25 08:19:22.073
322593,1651480,Entire home/apt,,South End,83,4.5,2,1.0,240.0,2,42.343488,-71.076802,2014-09-25 08:12:36.221
332225,1693497,Entire home/apt,,Jamaica Plain,24,5.0,8,4.0,330.0,1,42.291288,-71.11396,2014-09-25 09:33:12.099
333808,1698147,Private room,,Roxbury,15,5.0,2,1.0,79.0,2,42.307355,-71.099825,2014-09-25 09:57:30.314
336788,1713309,Entire home/apt,,Roxbury,53,5.0,2,1.0,285.0,1,42.338259,-71.080206,2014-09-25 09:12:25.382
336946,1713739,Entire home/apt,,Jamaica Plain,12,4.5,3,1.0,154.0,1,42.288258,-71.113067,2014-09-25 08:19:48.362
336960,1713739,Private room,,Jamaica Plain,83,4.5,3,1.0,76.0,2,42.289653,-71.114721,2014-09-25 08:27:11.980
341207,1730791,Private room,,Allston,34,5.0,1,1.0,57.0,1,42.351553,-71.137582,2014-09-25 09:44:50.875
348762,1765838,Private room,,Jamaica Plain,30,5.0,2,1.0,97.0,4,42.3057,-71.113621,2014-09-25 08:41:21.425
349347,1444340,Entire home/apt,,South End,22,4.5,4,1.0,171.0,2,42.339209,-71.080181,2014-09-25 09:19:49.700
349409,1770277,Entire home/apt,,Jamaica Plain,3,5.0,8,4.0,399.0,4,42.323312,-71.105927,2014-09-25 09:49:49.196
350205,411715,Entire home/apt,,Fenway,30,5.0,5,1.0,314.0,1,42.3456,-71.087458,2014-09-25 10:04:09.678
357528,1809232,Shared room,,South End,59,5.0,1,1.0,106.0,3,42.345276,-71.07042,2014-09-25 09:14:51.854
363127,1468890,Entire home/apt,,South Boston,25,5.0,5,1.0,216.0,3,42.341861,-71.05151,2014-09-25 08:57:15.351
366038,633554,Entire home/apt,,Downtown,116,4.5,2,1.0,228.0,1,42.359463,-71.059094,2014-09-25 09:44:36.040
366877,1001538,Entire home/apt,,South End,19,5.0,4,2.0,227.0,2,42.346157,-71.074216,2014-09-25 08:10:02.716
369880,1683708,Entire home/apt,,North End,1,5.0,4,1.0,160.0,5,42.36609,-71.052555,2014-09-25 09:45:24.331
369940,1683708,Entire home/apt,,North End,4,5.0,4,2.0,227.0,5,42.36519,-71.055361,2014-09-25 08:06:02.273
377474,119019,Entire home/apt,,Dorchester,13,4.5,12,4.0,399.0,2,42.29839,-71.059312,2014-09-25 09:03:42.290
381187,1912147,Entire home/apt,,Jamaica Plain,9,5.0,8,3.0,513.0,2,42.314174,-71.115415,2014-09-25 07:56:51.542
382297,1877341,Entire home/apt,,South End,37,5.0,2,1.0,200.0,7,42.343943,-71.078573,2014-09-25 08:40:46.660
395975,1931881,Private room,,South Boston,2,5.0,2,1.0,112.0,1,42.33644,-71.028744,2014-09-25 09:36:19.429
400067,1997048,Private room,,Dorchester,14,4.5,1,1.0,56.0,3,42.300883,-71.081897,2014-09-25 09:34:14.727
431434,980059,Entire home/apt,,South Boston,7,4.5,4,2.0,228.0,2,42.335331,-71.05168,2014-09-25 08:32:59.658
441014,2114859,Entire home/apt,,West End,3,5.0,2,1.0,169.0,2,42.361912,-71.068403,2014-09-25 09:28:08.100
442735,1592221,Entire home/apt,,South End,30,5.0,5,2.0,268.0,2,42.344365,-71.065224,2014-09-25 08:52:36.282
444425,2200139,Entire home/apt,,Beacon Hill,0,,4,1.0,137.0,1,42.35957,-71.067958,2014-09-25 08:00:35.937
447435,2221905,Private room,,East Boston,134,4.5,2,1.0,68.0,3,42.366304,-71.033906,2014-09-25 09:38:35.353
447826,2053557,Private room,,Jamaica Plain,101,5.0,2,1.0,74.0,3,42.317134,-71.10966,2014-09-25 08:36:51.820
451872,2244581,Private room,,South Boston,112,4.0,2,1.0,108.0,1,42.339559,-71.055443,2014-09-25 08:12:03.328
453660,2254462,Private room,,South End,21,5.0,3,1.0,147.0,1,42.343167,-71.072317,2014-09-25 08:09:53.936
458215,1956464,Private room,,Jamaica Plain,41,5.0,2,1.0,200.0,2,42.309358,-71.117404,2014-09-25 09:53:23.896
466300,2265368,Entire home/apt,,South End,2,5.0,3,1.0,280.0,6,42.337529,-71.074143,2014-09-25 09:00:30.924
466361,2315920,Entire home/apt,,Brighton,23,4.5,5,2.0,86.0,1,42.361078,-71.142325,2014-09-25 09:28:56.341
474066,2161881,Entire home/apt,,Roxbury,64,4.5,3,1.0,228.0,3,42.334213,-71.079148,2014-09-25 09:42:28.889
482711,845592,Entire home/apt,,Fenway,69,5.0,3,1.0,228.0,3,42.344422,-71.088199,2014-09-25 09:14:18.354
491332,2357193,Entire home/apt,,Brighton,34,5.0,2,1.0,165.0,2,42.339397,-71.14626,2014-09-25 08:29:23.993
496022,1956464,Private room,,Jamaica Plain,4,5.0,4,1.0,143.0,4,42.3092,-71.118365,2014-09-25 09:14:06.072
497810,2329611,Entire home/apt,,Downtown,15,4.5,8,3.0,455.0,1,42.354393,-71.060094,2014-09-25 09:11:47.920
504515,1730791,Private room,,Allston,22,5.0,1,1.0,40.0,1,42.35296,-71.137156,2014-09-25 09:34:28.409
508017,2503703,Entire home/apt,,Beacon Hill,29,4.5,2,1.0,181.0,3,42.359145,-71.067851,2014-09-25 08:53:59.678
521691,2565588,Private room,,South Boston,59,5.0,2,1.0,114.0,2,42.329434,-71.055188,2014-09-25 09:47:04.650
526970,85770,Private room,,South End,38,4.5,1,1.0,126.0,1,42.34523,-71.072823,2014-09-25 08:58:46.795
530983,71783,Entire home/apt,,Dorchester,6,5.0,9,4.0,285.0,3,42.314185,-71.060007,2014-09-25 08:14:36.125
531552,71783,Entire home/apt,,Dorchester,5,4.5,5,2.0,177.0,3,42.289813,-71.059005,2014-09-25 08:43:35.360
533114,71783,Entire home/apt,,Dorchester,2,5.0,6,2.0,228.0,3,42.311671,-71.061682,2014-09-25 08:58:50.123
533152,71783,Entire home/apt,,Dorchester,1,5.0,4,2.0,205.0,3,42.321889,-71.061829,2014-09-25 09:18:23.376
536865,2618808,Entire home/apt,,Dorchester,95,4.5,6,2.0,126.0,2,42.310864,-71.06815,2014-09-25 08:12:10.608
543188,25188,Entire home/apt,,Mission Hill,0,,4,2.0,296.0,3,42.333542,-71.101468,2014-09-25 09:43:13.102
554720,2727109,Entire home/apt,,Jamaica Plain,52,4.5,6,2.0,228.0,3,42.318569,-71.114154,2014-09-25 09:49:22.601
561769,71783,Entire home/apt,,Dorchester,2,5.0,6,2.0,194.0,3,42.31324,-71.062416,2014-09-25 08:48:51.945
568234,2796082,Private room,,Jamaica Plain,65,5.0,4,1.0,131.0,1,42.303347,-71.104974,2014-09-25 09:22:07.613
570493,914630,Private room,,Dorchester,21,5.0,4,1.0,137.0,3,42.288468,-71.054774,2014-09-25 09:00:58.274
579605,71783,Entire home/apt,,Dorchester,3,5.0,5,2.0,205.0,3,42.322803,-71.061845,2014-09-25 08:06:31.511
581285,2859325,Private room,,Roxbury,57,5.0,3,1.0,143.0,1,42.338982,-71.080951,2014-09-25 09:20:43.486
583255,306407,Entire home/apt,,Brighton,2,5.0,2,1.0,160.0,10,42.341713,-71.148512,2014-09-25 08:39:40.784
585028,2883279,Entire home/apt,,South End,25,4.5,4,1.0,228.0,1,42.346193,-71.073998,2014-09-25 08:29:40.083
585148,2883829,Entire home/apt,,South End,5,5.0,2,1.0,257.0,1,42.337722,-71.064863,2014-09-25 09:30:49.250
586994,2894162,Entire home/apt,,Beacon Hill,15,4.5,2,1.0,183.0,5,42.358926,-71.063109,2014-09-25 09:59:42.390
593855,1320067,Private room,,Jamaica Plain,70,4.5,2,1.0,102.0,1,42.312766,-71.112142,2014-09-25 09:32:11.477
594693,2139546,Private room,,Jamaica Plain,7,5.0,2,1.0,74.0,1,42.307975,-71.116221,2014-09-25 07:58:00.360
602975,2984489,Private room,,East Boston,118,5.0,1,1.0,74.0,2,42.37114,-71.035192,2014-09-25 08:43:19.006
607360,3009189,Entire home/apt,,Bay Village,14,5.0,4,1.0,428.0,2,42.347996,-71.070977,2014-09-25 09:02:12.831
611107,25188,Entire home/apt,,Mission Hill,1,4.5,3,1.0,330.0,3,42.333536,-71.102173,2014-09-25 08:13:09.422
613719,970426,Entire home/apt,,Beacon Hill,7,5.0,4,1.0,226.0,7,42.358973,-71.067036,2014-09-25 08:39:19.634
619142,501427,Entire home/apt,,Charlestown,68,5.0,2,1.0,200.0,3,42.378079,-71.063433,2014-09-25 09:06:03.333
623731,3093639,Private room,,South Boston,33,5.0,2,1.0,143.0,3,42.332747,-71.057189,2014-09-25 08:55:07.122
625012,3100734,Private room,,Back Bay,86,5.0,2,1.0,141.0,2,42.352999,-71.075675,2014-09-25 08:55:38.553
627048,25188,Entire home/apt,,Back Bay,9,4.5,4,2.0,398.0,4,42.345088,-71.080165,2014-09-25 08:47:59.561
647583,2006852,Private room,,North End,2,5.0,2,1.0,103.0,1,42.363055,-71.051978,2014-09-25 09:18:17.424
648307,2356643,Entire home/apt,,Beacon Hill,29,3.5,2,0.0,204.0,2,42.357527,-71.063592,2014-09-25 08:55:19.363
648991,2244581,Entire home/apt,,South Boston,78,4.0,2,1.0,148.0,1,42.342527,-71.055164,2014-09-25 08:11:30.988
650956,3269854,Entire home/apt,,South End,13,5.0,6,2.0,319.0,3,42.345187,-71.072295,2014-09-25 09:39:38.102
651622,3274255,Entire home/apt,,Downtown,0,,2,1.0,171.0,14,42.360199,-71.062462,2014-09-25 08:47:20.889
658029,1444340,Entire home/apt,,Roxbury,18,4.0,4,1.0,186.0,1,42.339233,-71.081413,2014-09-25 08:50:55.967
662452,839704,Entire home/apt,,Back Bay,20,4.5,2,1.0,398.0,2,42.354562,-71.075025,2014-09-25 09:26:48.882
679585,1591855,Private room,,South End,32,5.0,2,1.0,143.0,2,42.340873,-71.070611,2014-09-25 09:18:57.880
681251,1591855,Entire home/apt,,South End,2,4.5,4,2.0,257.0,2,42.341414,-71.074564,2014-09-25 08:13:11.112
690109,1425273,Private room,,South Boston,45,5.0,1,1.0,108.0,1,42.34186,-71.05528,2014-09-25 09:31:16.035
693353,25188,Entire home/apt,,Back Bay,7,4.5,2,1.0,341.0,3,42.346867,-71.078999,2014-09-25 08:48:53.994
697078,26988,Entire home/apt,,Beacon Hill,0,,3,1.0,200.0,14,42.358931,-71.063311,2014-09-25 10:01:40.598
705900,508268,Entire home/apt,,Back Bay,3,5.0,4,1.0,261.0,3,42.348631,-71.090077,2014-09-25 08:50:43.146
705919,508268,Entire home/apt,,South End,18,5.0,3,1.0,200.0,3,42.343129,-71.081141,2014-09-25 09:01:39.569
708802,3648427,Entire home/apt,,Charlestown,111,5.0,4,1.0,200.0,2,42.37755,-71.062805,2014-09-25 09:34:04.894
713627,3581975,Entire home/apt,,Jamaica Plain,0,,2,1.0,143.0,3,42.309574,-71.106292,2014-09-25 09:16:10.966
716245,3690995,Entire home/apt,,Brighton,39,4.5,5,2.0,114.0,2,42.34502,-71.168142,2014-09-25 09:44:16.722
716512,25188,Entire home/apt,,Fenway,0,,4,2.0,375.0,4,42.344011,-71.098815,2014-09-25 09:49:36.863
721979,25188,Entire home/apt,,Downtown,3,4.5,4,2.0,404.0,3,42.352452,-71.062251,2014-09-25 08:24:23.542
725435,95959,Entire home/apt,,South End,4,5.0,7,3.0,399.0,3,42.339769,-71.076553,2014-09-25 09:29:50.870
728238,2139546,Private room,,Jamaica Plain,29,4.0,2,1.0,63.0,1,42.309632,-71.116218,2014-09-25 09:23:34.306
732932,3817361,Private room,,Jamaica Plain,12,5.0,2,1.0,143.0,1,42.303763,-71.114003,2014-09-25 07:57:13.940
732999,3817361,Entire home/apt,,Jamaica Plain,11,5.0,4,2.0,285.0,1,42.304559,-71.113643,2014-09-25 08:31:13.360
734547,1294268,Entire home/apt,,Back Bay,17,4.0,3,1.0,387.0,1,42.348917,-71.082923,2014-09-25 08:37:25.903
734559,3765817,Private room,,Brighton,2,5.0,1,1.0,113.0,1,42.353769,-71.169683,2014-09-25 08:43:22.933
743211,2796082,Entire home/apt,,Jamaica Plain,26,5.0,8,4.0,570.0,3,42.305813,-71.112597,2014-09-25 08:16:49.563
744191,25188,Entire home/apt,,Fenway,0,,2,1.0,291.0,3,42.344892,-71.098693,2014-09-25 10:05:27.215
746718,3731207,Private room,,West End,52,4.5,2,1.0,154.0,4,42.361988,-71.067204,2014-09-25 09:48:15.015
750438,3945438,Private room,,Jamaica Plain,27,4.5,2,1.0,86.0,2,42.306538,-71.110463,2014-09-25 08:47:13.753
754845,25188,Entire home/apt,,Back Bay,9,4.5,2,1.0,212.0,2,42.348317,-71.084743,2014-09-25 09:16:45.777
764414,1320067,Entire home/apt,,Jamaica Plain,7,4.5,6,2.0,114.0,1,42.311971,-71.110496,2014-09-25 10:04:49.421
766700,3637081,Entire home/apt,,North End,115,4.5,3,1.0,188.0,1,42.366393,-71.055369,2014-09-25 09:55:32.919
769753,3731207,Entire home/apt,,Beacon Hill,7,5.0,4,2.0,337.0,2,42.35638,-71.071393,2014-09-25 09:45:54.117
771309,239850,Private room,,Dorchester,1,5.0,1,1.0,143.0,1,42.308053,-71.049664,2014-09-25 09:55:55.187
771596,4071372,Entire home/apt,,South End,3,5.0,2,1.0,155.0,7,42.344296,-71.064688,2014-09-25 08:02:01.020
777903,4102281,Private room,,Jamaica Plain,4,4.5,2,1.0,90.0,1,42.307574,-71.13463,2014-09-25 09:24:28.828
789843,4161865,Entire home/apt,,Back Bay,0,,2,1.0,285.0,2,42.350845,-71.085584,2014-09-25 08:37:14.631
796416,4195134,Entire home/apt,,Back Bay,0,,4,2.0,333.0,14,42.352868,-71.075793,2014-09-25 07:55:13.514
798957,1651480,Entire home/apt,,South End,78,5.0,4,2.0,371.0,2,42.341213,-71.075711,2014-09-25 09:55:43.369
801680,8229,Entire home/apt,,Roxbury,15,4.5,4,1.0,222.0,3,42.328523,-71.095392,2014-09-25 09:10:45.263
801722,8229,Private room,,Roxbury,5,5.0,2,1.0,143.0,3,42.328192,-71.094049,2014-09-25 09:29:19.818
802688,240224,Private room,,South Boston,60,5.0,4,1.0,200.0,1,42.332763,-71.038575,2014-09-25 09:02:06.896
807518,4249221,Entire home/apt,,North End,27,4.5,2,1.0,211.0,1,42.363553,-71.055311,2014-09-25 08:42:49.552
813694,1369074,Entire home/apt,,Roxbury,11,5.0,4,2.0,183.0,5,42.307689,-71.100262,2014-09-25 09:01:14.416
815639,3637081,Entire home/apt,,North End,120,4.5,2,1.0,188.0,1,42.367581,-71.056113,2014-09-25 08:07:37.216
820073,1911807,Entire home/apt,,Downtown,17,5.0,4,1.0,512.0,2,42.356281,-71.061409,2014-09-25 08:48:48.005
826555,4335656,Entire home/apt,,South End,0,,4,1.0,86.0,7,42.347142,-71.074428,2014-09-25 09:30:14.015
826706,1997048,Private room,,Dorchester,3,3.0,2,1.0,73.0,4,42.299964,-71.080604,2014-09-25 08:36:44.032
828748,3163607,Private room,,Jamaica Plain,9,5.0,4,1.0,97.0,15,42.311779,-71.102604,2014-09-25 08:33:43.959
831744,1944123,Entire home/apt,,Allston,17,5.0,2,1.0,257.0,2,42.352832,-71.132956,2014-09-25 07:55:31.430
839265,1997048,Private room,,Dorchester,12,4.5,1,1.0,56.0,3,42.298224,-71.076214,2014-09-25 08:44:45.019
839375,1730791,Private room,,Allston,1,,1,1.0,57.0,1,42.351286,-71.136204,2014-09-25 09:41:04.188
842786,4399996,Entire home/apt,,South End,91,4.5,4,2.0,284.0,2,42.337222,-71.077628,2014-09-25 08:12:51.954
848152,1220808,Entire home/apt,,Jamaica Plain,16,4.5,6,2.0,228.0,2,42.326159,-71.099986,2014-09-25 08:08:13.186
848253,1220808,Entire home/apt,,Jamaica Plain,30,4.5,2,1.0,97.0,1,42.325214,-71.10626,2014-09-25 09:01:03.625
849408,4434391,Entire home/apt,,Roslindale,7,4.5,6,3.0,284.0,3,42.28882,-71.13951,2014-09-25 07:55:43.073
856876,4480671,Shared room,,Fenway,63,4.5,2,1.0,56.0,7,42.346506,-71.090171,2014-09-25 08:16:59.193
859535,561190,Private room,,Dorchester,4,4.5,1,1.0,67.0,2,42.324266,-71.058805,2014-09-25 09:10:06.230
862469,4041125,Entire home/apt,,South Boston,2,4.0,4,2.0,147.0,21,42.335477,-71.042977,2014-09-25 07:58:04.245
875600,4623241,Entire home/apt,,South End,18,5.0,2,1.0,204.0,2,42.344946,-71.070584,2014-09-25 08:35:39.398
879929,4653380,Private room,,Roslindale,19,5.0,2,1.0,103.0,1,42.29152,-71.131858,2014-09-25 08:23:35.921
882645,4671025,Private room,,South Boston,9,5.0,2,1.0,147.0,1,42.332709,-71.04593,2014-09-25 09:43:49.398
887493,633554,Entire home/apt,,Chinatown,29,5.0,2,1.0,257.0,1,42.349772,-71.059158,2014-09-25 09:35:34.647
890442,4671025,Entire home/apt,,South Boston,7,4.5,4,2.0,216.0,1,42.33263,-71.047662,2014-09-25 08:33:02.176
890705,4729990,Private room,,Mattapan,15,4.5,2,1.0,86.0,1,42.273556,-71.070858,2014-09-25 08:36:09.348
891661,4737456,Entire home/apt,,North End,73,4.5,4,1.0,143.0,2,42.368531,-71.053626,2014-09-25 08:02:37.699
891953,3137257,Entire home/apt,,Downtown,2,,3,1.0,285.0,7,42.361357,-71.055673,2014-09-25 08:19:37.175
892738,4746775,Entire home/apt,,Beacon Hill,16,5.0,3,1.0,205.0,3,42.357459,-71.065796,2014-09-25 08:28:32.586
894539,4762495,Private room,,Roslindale,17,5.0,2,1.0,108.0,1,42.290904,-71.130238,2014-09-25 08:33:19.406
905018,4841388,Entire home/apt,,Back Bay,20,4.5,2,1.0,314.0,1,42.353718,-71.077674,2014-09-25 08:24:13.357
910066,25188,Entire home/apt,,Dorchester,0,,2,1.0,147.0,3,42.2927,-71.091169,2014-09-25 09:59:39.983
915272,4608023,Entire home/apt,,Beacon Hill,76,4.5,3,1.0,183.0,2,42.358431,-71.068146,2014-09-25 08:31:59.437
